"전국","전기,가스및수도사업","60 - 64세",91,91
"전국","전기,가스및수도사업","65세이상",34,34
"전국","전기,가스및수도사업","미상",,-
"전국","전기,가스및수도사업","14세",5,5
"전국","건설업","계",664419,620943
"전국","건설업","15 - 19세",21052,17311
"전국","건설업","20 - 24세",64581,54586
"전국","건설업","25 - 29세",108656,105691
"전국","건설업","30 - 34세",113414,109832
"전국","건설업","35 - 39세",108403,102261
"전국","건설업","40 - 44세",97853,91400
"전국","건설업","45 - 49세",72074,66919
"전국","건설업","50 - 54세",41117,38113
"전국","건설업","55 - 59세",25366,23798
"전국","건설업","60 - 64세",8538,8011
"전국","건설업","65세이상",3213,2894
"전국","건설업","미상",,-
"전국","건설업","14세",152,127
"전국","도소매 및 음식,숙박업","계",2058591,1203654
"전국","도소매 및 음식,숙박업","15 - 19세",97829,50580
"전국","도소매 및 음식,숙박업","20 - 24세",262350,107787
"전국","도소매 및 음식,숙박업","25 - 29세",304226,198988
"전국","도소매 및 음식,숙박업","30 - 34세",322016,212274
"전국","도소매 및 음식,숙박업","35 - 39세",311496,191235
"전국","도소매 및 음식,숙박업","40 - 44세",279582,164843
"전국","도소매 및 음식,숙박업","45 - 49세",203791,115470
"전국","도소매 및 음식,숙박업","50 - 54세",128973,70836
"전국","도소매 및 음식,숙박업","55 - 59세",84867,49820
"전국","도소매 및 음식,숙박업","60 - 64세",36386,23426
"전국","도소매 및 음식,숙박업","65세이상",24161,16319
"전국","도소매 및 음식,숙박업","미상",,-
"전국","도소매 및 음식,숙박업","14세",2914,2076
"전국","운수,창고 및 통신업","계",551405,479780
"전국","운수,창고 및 통신업","15 - 19세",30131,10903
"전국","운수,창고 및 통신업","20 - 24세",82710,46351
"전국","운수,창고 및 통신업","25 - 29세",108686,100559
"전국","운수,창고 및 통신업","30 - 34세",99784,97028
"전국","운수,창고 및 통신업","35 - 39세",82262,80439
"전국","운수,창고 및 통신업","40 - 44세",68565,67177
"전국","운수,창고 및 통신업","45 - 49세",42423,41452
"전국","운수,창고 및 통신업","50 - 54세",23563,22970
"전국","운수,창고 및 통신업","55 - 59세",9662,9503
"전국","운수,창고 및 통신업","60 - 64세",2635,2566
"전국","운수,창고 및 통신업","65세이상",778,755
"전국","운수,창고 및 통신업","미상",,-
"전국","운수,창고 및 통신업","14세",206,77
"전국","금융,보험,부동산 및 사업서비스업","계",285744,205169
"전국","금융,보험,부동산 및 사업서비스업","15 - 19세",19542,5980
"전국","금융,보험,부동산 및 사업서비스업","20 - 24세",52515,16288
"전국","금융,보험,부동산 및 사업서비스업","25 - 29세",42609,34751
"전국","금융,보험,부동산 및 사업서비스업","30 - 34세",36468,32354
"전국","금융,보험,부동산 및 사업서비스업","35 - 39세",31580,26716
"전국","금융,보험,부동산 및 사업서비스업","40 - 44세",27905,22791
"전국","금융,보험,부동산 및 사업서비스업","45 - 49세",26912,22282
"전국","금융,보험,부동산 및 사업서비스업","50 - 54세",19773,17187
"전국","금융,보험,부동산 및 사업서비스업","55 - 59세",14933,13740
"전국","금융,보험,부동산 및 사업서비스업","60 - 64세",7728,7446
"전국","금융,보험,부동산 및 사업서비스업","65세이상",5677,5545
"전국","금융,보험,부동산 및 사업서비스업","미상",,-
"전국","금융,보험,부동산 및 사업서비스업","14세",102,89
"전국","사회 및 개인서비스업","계",1402629,989788
"전국","사회 및 개인서비스업","15 - 19세",88209,27448
"전국","사회 및 개인서비스업","20 - 24세",215437,73600
"전국","사회 및 개인서비스업","25 - 29세",236164,167723
"전국","사회 및 개인서비스업","30 - 34세",214844,175493
"전국","사회 및 개인서비스업","35 - 39세",186635,155914
"전국","사회 및 개인서비스업","40 - 44세",176152,151711
"전국","사회 및 개인서비스업","45 - 49세",134252,116558
"전국","사회 및 개인서비스업","50 - 54세",78349,65720
"전국","사회 및 개인서비스업","55 - 59세",43251,35774
"전국","사회 및 개인서비스업","60 - 64세",15510,11928
"전국","사회 및 개인서비스업","65세이상",9920,7277
"전국","사회 및 개인서비스업","미상",,-
"전국","사회 및 개인서비스업","14세",3906,642
"전국","분류불능산업","계",373,315
"전국","분류불능산업","15 - 19세",,-
"전국","분류불능산업","20 - 24세",,-
"전국","분류불능산업","25 - 29세",,-
"전국","분류불능산업","30 - 34세",373,315
"전국","분류불능산업","35 - 39세",,-
"전국","분류불능산업","40 - 44세",,-
"전국","분류불능산업","45 - 49세",,-
"전국","분류불능산업","50 - 54세",,-
"전국","분류불능산업","55 - 59세",,-
"전국","분류불능산업","60 - 64세",,-
"전국","분류불능산업","65세이상",,-
"전국","분류불능산업","미상",,-
"전국","분류불능산업","14세",,-
"시(구)부","계","계",6416406,4420474
"시(구)부","계","15 - 19세",652868,240842
"시(구)부","계","20 - 24세",1101651,487102
"시(구)부","계","25 - 29세",1051886,847424
"시(구)부","계","30 - 34세",948366,785605
"시(구)부","계","35 - 39세",822133,652546
"시(구)부","계","40 - 44세",710669,552334
"시(구)부","계","45 - 49세",502490,384593
"시(구)부","계","50 - 54세",301275,226199
"시(구)부","계","55 - 59세",183715,140644
"시(구)부","계","60 - 64세",76534,60351
"시(구)부","계","65세이상",47254,37058
"시(구)부","계","미상",,-
"시(구)부","계","14세",17565,5776
"시(구)부","농업,수렵업,임업 및 어업","계",279735,196292
"시(구)부","농업,수렵업,임업 및 어업","15 - 19세",8225,5965
"시(구)부","농업,수렵업,임업 및 어업","20 - 24세",20120,14615
"시(구)부","농업,수렵업,임업 및 어업","25 - 29세",25443,19704
"시(구)부","농업,수렵업,임업 및 어업","30 - 34세",28077,20419
"시(구)부","농업,수렵업,임업 및 어업","35 - 39세",33092,22442
"시(구)부","농업,수렵업,임업 및 어업","40 - 44세",39030,26576
"시(구)부","농업,수렵업,임업 및 어업","45 - 49세",36565,24170
"시(구)부","농업,수렵업,임업 및 어업","50 - 54세",30339,19270
"시(구)부","농업,수렵업,임업 및 어업","55 - 59세",26719,18502
"시(구)부","농업,수렵업,임업 및 어업","60 - 64세",17458,13383
"시(구)부","농업,수렵업,임업 및 어업","65세이상",14421,11110
"시(구)부","농업,수렵업,임업 및 어업","미상",,-
"시(구)부","농업,수렵업,임업 및 어업","14세",246,136
"시(구)부","광업","계",11867,11176
"시(구)부","광업","15 - 19세",278,222
"시(구)부","광업","20 - 24세",1015,768
"시(구)부","광업","25 - 29세",1672,1637
"시(구)부","광업","30 - 34세",1746,1685
"시(구)부","광업","35 - 39세",1818,1725
"시(구)부","광업","40 - 44세",1955,1861
"시(구)부","광업","45 - 49세",1513,1442
"시(구)부","광업","50 - 54세",795,778
"시(구)부","광업","55 - 59세",679,663
"시(구)부","광업","60 - 64세",237,236
"시(구)부","광업","65세이상",147,147
"시(구)부","광업","미상",,-
"시(구)부","광업","14세",12,12
"시(구)부","제조업","계",2270103,1466963
"시(구)부","제조업","15 - 19세",444359,149609
"시(구)부","제조업","20 - 24세",554001,243736
"시(구)부","제조업","25 - 29세",396496,345491
"시(구)부","제조업","30 - 34세",298922,264728
"시(구)부","제조업","35 - 39세",216513,181700
"시(구)부","제조업","40 - 44세",160215,127896
"시(구)부","제조업","45 - 49세",97322,76712
"시(구)부","제조업","50 - 54세",50953,40724
"시(구)부","제조업","55 - 59세",26550,22091
"시(구)부","제조업","60 - 64세",8982,7561
"시(구)부","제조업","65세이상",4110,3225
"시(구)부","제조업","미상",,-
"시(구)부","제조업","14세",11680,3490
"시(구)부","전기,가스및수도사업","계",25726,23079
"시(구)부","전기,가스및수도사업","15 - 19세",956,576
"시(구)부","전기,가스및수도사업","20 - 24세",4030,2463
"시(구)부","전기,가스및수도사업","25 - 29세",5991,5524
"시(구)부","전기,가스및수도사업","30 - 34세",5085,5018
"시(구)부","전기,가스및수도사업","35 - 39세",3134,3099
"시(구)부","전기,가스및수도사업","40 - 44세",2960,2881
"시(구)부","전기,가스및수도사업","45 - 49세",2071,2040
"시(구)부","전기,가스및수도사업","50 - 54세",1144,1131
"시(구)부","전기,가스및수도사업","55 - 59세",287,279
"시(구)부","전기,가스및수도사업","60 - 64세",56,56
"시(구)부","전기,가스및수도사업","65세이상",7,7
"시(구)부","전기,가스및수도사업","미상",,-
"시(구)부","전기,가스및수도사업","14세",5,5
"시(구)부","건설업","계",522557,489144
"시(구)부","건설업","15 - 19세",14917,11884
"시(구)부","건설업","20 - 24세",48272,39605
"시(구)부","건설업","25 - 29세",85754,83426
"시(구)부","건설업","30 - 34세",91851,89217
"시(구)부","건설업","35 - 39세",87859,83226
"시(구)부","건설업","40 - 44세",78452,73755
"시(구)부","건설업","45 - 49세",56850,53024
"시(구)부","건설업","50 - 54세",31511,29391
"시(구)부","건설업","55 - 59세",18791,17755
"시(구)부","건설업","60 - 64세",6105,5803
"시(구)부","건설업","65세이상",2124,1998
"시(구)부","건설업","미상",,-
"시(구)부","건설업","14세",71,60
"시(구)부","도소매 및 음식,숙박업","계",1606189,984175
"시(구)부","도소매 및 음식,숙박업","15 - 19세",79543,42180
"시(구)부","도소매 및 음식,숙박업","20 - 24세",212221,89941
"시(구)부","도소매 및 음식,숙박업","25 - 29세",246199,168562
"시(구)부","도소매 및 음식,숙박업","30 - 34세",257840,177862
"시(구)부","도소매 및 음식,숙박업","35 - 39세",246845,158795
"시(구)부","도소매 및 음식,숙박업","40 - 44세",216971,134406
"시(구)부","도소매 및 음식,숙박업","45 - 49세",153634,92089
"시(구)부","도소매 및 음식,숙박업","50 - 54세",93684,55383
"시(구)부","도소매 및 음식,숙박업","55 - 59세",59137,36843
"시(구)부","도소매 및 음식,숙박업","60 - 64세",23818,16372
"시(구)부","도소매 및 음식,숙박업","65세이상",14011,10050
"시(구)부","도소매 및 음식,숙박업","미상",,-
"시(구)부","도소매 및 음식,숙박업","14세",2286,1692
"시(구)부","운수,창고 및 통신업","계",432933,379358
"시(구)부","운수,창고 및 통신업","15 - 19세",22481,7331
"시(구)부","운수,창고 및 통신업","20 - 24세",59075,32909
"시(구)부","운수,창고 및 통신업","25 - 29세",84086,78041
"시(구)부","운수,창고 및 통신업","30 - 34세",79879,77766
"시(구)부","운수,창고 및 통신업","35 - 39세",67348,65873
"시(구)부","운수,창고 및 통신업","40 - 44세",55736,54632
"시(구)부","운수,창고 및 통신업","45 - 49세",34420,33623
"시(구)부","운수,창고 및 통신업","50 - 54세",19316,18868
"시(구)부","운수,창고 및 통신업","55 - 59세",7747,7646
"시(구)부","운수,창고 및 통신업","60 - 64세",2089,2034
"시(구)부","운수,창고 및 통신업","65세이상",620,609
"시(구)부","운수,창고 및 통신업","미상",,-
"시(구)부","운수,창고 및 통신업","14세",136,26
"시(구)부","금융,보험,부동산 및 사업서비스업","계",254949,183550
"시(구)부","금융,보험,부동산 및 사업서비스업","15 - 19세",16980,5165
"시(구)부","금융,보험,부동산 및 사업서비스업","20 - 24세",46908,14546
"시(구)부","금융,보험,부동산 및 사업서비스업","25 - 29세",38588,31430
"시(구)부","금융,보험,부동산 및 사업서비스업","30 - 34세",32898,29245
"시(구)부","금융,보험,부동산 및 사업서비스업","35 - 39세",28614,24452
"시(구)부","금융,보험,부동산 및 사업서비스업","40 - 44세",24662,20233
"시(구)부","금융,보험,부동산 및 사업서비스업","45 - 49세",24021,19966
"시(구)부","금융,보험,부동산 및 사업서비스업","50 - 54세",17646,15292
"시(구)부","금융,보험,부동산 및 사업서비스업","55 - 59세",13082,12030
"시(구)부","금융,보험,부동산 및 사업서비스업","60 - 64세",6724,6488
"시(구)부","금융,보험,부동산 및 사업서비스업","65세이상",4749,4638
"시(구)부","금융,보험,부동산 및 사업서비스업","미상",,-
"시(구)부","금융,보험,부동산 및 사업서비스업","14세",77,65
"시(구)부","사회 및 개인서비스업","계",1012213,686618
"시(구)부","사회 및 개인서비스업","15 - 19세",65129,17910
"시(구)부","사회 및 개인서비스업","20 - 24세",156009,48519
"시(구)부","사회 및 개인서비스업","25 - 29세",167657,113609
"시(구)부","사회 및 개인서비스업","30 - 34세",151934,119546
"시(구)부","사회 및 개인서비스업","35 - 39세",136910,111234
"시(구)부","사회 및 개인서비스업","40 - 44세",130688,110094
"시(구)부","사회 및 개인서비스업","45 - 49세",96094,81527
"시(구)부","사회 및 개인서비스업","50 - 54세",55887,45362
"시(구)부","사회 및 개인서비스업","55 - 59세",30723,24835
"시(구)부","사회 및 개인서비스업","60 - 64세",11065,8418
"시(구)부","사회 및 개인서비스업","65세이상",7065,5274
"시(구)부","사회 및 개인서비스업","미상",,-
"시(구)부","사회 및 개인서비스업","14세",3052,290
"시(구)부","분류불능산업","계",134,119
"시(구)부","분류불능산업","15 - 19세",,-
"시(구)부","분류불능산업","20 - 24세",,-
"시(구)부","분류불능산업","25 - 29세",,-
"시(구)부","분류불능산업","30 - 34세",134,119
"시(구)부","분류불능산업","35 - 39세",,-
"시(구)부","분류불능산업","40 - 44세",,-
"시(구)부","분류불능산업","45 - 49세",,-
"시(구)부","분류불능산업","50 - 54세",,-
"시(구)부","분류불능산업","55 - 59세",,-
"시(구)부","분류불능산업","60 - 64세",,-
"시(구)부","분류불능산업","65세이상",,-
"시(구)부","분류불능산업","미상",,-
"시(구)부","분류불능산업","14세",,-
"읍부","계","계",1504754,965006
"읍부","계","15 - 19세",112063,51459
"읍부","계","20 - 24세",194311,103781
"읍부","계","25 - 29세",193701,144293
"읍부","계","30 - 34세",185655,137088
"읍부","계","35 - 39세",177665,121521
"읍부","계","40 - 44세",183314,120181
"읍부","계","45 - 49세",157409,98351
"읍부","계","50 - 54세",112471,67256
"읍부","계","55 - 59세",89610,55897
"읍부","계","60 - 64세",51898,34672
"읍부","계","65세이상",42817,28931
"읍부","계","미상",,-
"읍부","계","14세",3840,1576
"읍부","농업,수렵업,임업 및 어업","계",628820,359459
"읍부","농업,수렵업,임업 및 어업","15 - 19세",29664,19293
"읍부","농업,수렵업,임업 및 어업","20 - 24세",58418,37638
"읍부","농업,수렵업,임업 및 어업","25 - 29세",53800,32663
"읍부","농업,수렵업,임업 및 어업","30 - 34세",54769,30532
"읍부","농업,수렵업,임업 및 어업","35 - 39세",64851,34146
"읍부","농업,수렵업,임업 및 어업","40 - 44세",82271,43376
"읍부","농업,수렵업,임업 및 어업","45 - 49세",80945,41797
"읍부","농업,수렵업,임업 및 어업","50 - 54세",66861,34747
"읍부","농업,수렵업,임업 및 어업","55 - 59세",60619,35106
"읍부","농업,수렵업,임업 및 어업","60 - 64세",39976,26034
"읍부","농업,수렵업,임업 및 어업","65세이상",35416,23480
"읍부","농업,수렵업,임업 및 어업","미상",,-
"읍부","농업,수렵업,임업 및 어업","14세",1230,647
"읍부","광업","계",44496,42809
"읍부","광업","15 - 19세",1316,1083
"읍부","광업","20 - 24세",4412,4155
"읍부","광업","25 - 29세",7291,7117
"읍부","광업","30 - 34세",8147,8026
"읍부","광업","35 - 39세",8338,8103
"읍부","광업","40 - 44세",7955,7594
"읍부","광업","45 - 49세",4507,4287
"읍부","광업","50 - 54세",1738,1676
"읍부","광업","55 - 59세",593,587
"읍부","광업","60 - 64세",105,99
"읍부","광업","65세이상",70,70
"읍부","광업","미상",,-
"읍부","광업","14세",24,12
"읍부","제조업","계",242903,152807
"읍부","제조업","15 - 19세",51540,16658
"읍부","제조업","20 - 24세",54099,25248
"읍부","제조업","25 - 29세",39656,34586
"읍부","제조업","30 - 34세",30413,25905
"읍부","제조업","35 - 39세",22348,17541
"읍부","제조업","40 - 44세",17551,13167
"읍부","제조업","45 - 49세",12338,9019
"읍부","제조업","50 - 54세",6615,4823
"읍부","제조업","55 - 59세",4000,3202
"읍부","제조업","60 - 64세",1734,1441
"읍부","제조업","65세이상",824,721
"읍부","제조업","미상",,-
"읍부","제조업","14세",1785,496
"읍부","전기,가스및수도사업","계",4826,4471
"읍부","전기,가스및수도사업","15 - 19세",177,109
"읍부","전기,가스및수도사업","20 - 24세",708,504
"읍부","전기,가스및수도사업","25 - 29세",1111,1071
"읍부","전기,가스및수도사업","30 - 34세",980,980
"읍부","전기,가스및수도사업","35 - 39세",543,521
"읍부","전기,가스및수도사업","40 - 44세",564,564
"읍부","전기,가스및수도사업","45 - 49세",454,447
"읍부","전기,가스및수도사업","50 - 54세",181,167
"읍부","전기,가스및수도사업","55 - 59세",74,74
"읍부","전기,가스및수도사업","60 - 64세",8,8
"읍부","전기,가스및수도사업","65세이상",26,26
"읍부","전기,가스및수도사업","미상",,-
"읍부","전기,가스및수도사업","14세",,-
"읍부","건설업","계",72929,68523
"읍부","건설업","15 - 19세",2581,2325
"읍부","건설업","20 - 24세",8077,7472
"읍부","건설업","25 - 29세",11774,11540
"읍부","건설업","30 - 34세",11101,10686
"읍부","건설업","35 - 39세",11038,10255
"읍부","건설업","40 - 44세",10026,9298
"읍부","건설업","45 - 49세",8121,7557
"읍부","건설업","50 - 54세",5008,4641
"읍부","건설업","55 - 59세",3559,3324
"읍부","건설업","60 - 64세",1138,1008
"읍부","건설업","65세이상",483,394
"읍부","건설업","미상",,-
"읍부","건설업","14세",23,23
"읍부","도소매 및 음식,숙박업","계",242258,125619
"읍부","도소매 및 음식,숙박업","15 - 19세",10137,5268
"읍부","도소매 및 음식,숙박업","20 - 24세",27051,10095
"읍부","도소매 및 음식,숙박업","25 - 29세",32665,18566
"읍부","도소매 및 음식,숙박업","30 - 34세",35657,20910
"읍부","도소매 및 음식,숙박업","35 - 39세",35322,18990
"읍부","도소매 및 음식,숙박업","40 - 44세",33374,17138
"읍부","도소매 및 음식,숙박업","45 - 49세",26402,12832
"읍부","도소매 및 음식,숙박업","50 - 54세",17923,8284
"읍부","도소매 및 음식,숙박업","55 - 59세",13131,6849
"읍부","도소매 및 음식,숙박업","60 - 64세",6068,3716
"읍부","도소매 및 음식,숙박업","65세이상",4172,2739
"읍부","도소매 및 음식,숙박업","미상",,-
"읍부","도소매 및 음식,숙박업","14세",356,232
"읍부","운수,창고 및 통신업","계",63475,55908
"읍부","운수,창고 및 통신업","15 - 19세",3519,1689
"읍부","운수,창고 및 통신업","20 - 24세",10727,6896
"읍부","운수,창고 및 통신업","25 - 29세",13578,12581
"읍부","운수,창고 및 통신업","30 - 34세",11342,10930
"읍부","운수,창고 및 통신업","35 - 39세",8598,8443
"읍부","운수,창고 및 통신업","40 - 44세",7385,7262
"읍부","운수,창고 및 통신업","45 - 49세",4509,4423
"읍부","운수,창고 및 통신업","50 - 54세",2374,2267
"읍부","운수,창고 및 통신업","55 - 59세",1025,1015
"읍부","운수,창고 및 통신업","60 - 64세",301,301
"읍부","운수,창고 및 통신업","65세이상",82,76
"읍부","운수,창고 및 통신업","미상",,-
"읍부","운수,창고 및 통신업","14세",35,25
"읍부","금융,보험,부동산 및 사업서비스업","계",18998,13247
"읍부","금융,보험,부동산 및 사업서비스업","15 - 19세",1441,446
"읍부","금융,보험,부동산 및 사업서비스업","20 - 24세",3265,966
"읍부","금융,보험,부동산 및 사업서비스업","25 - 29세",2537,2103
"읍부","금융,보험,부동산 및 사업서비스업","30 - 34세",2494,2161
"읍부","금융,보험,부동산 및 사업서비스업","35 - 39세",1937,1416
"읍부","금융,보험,부동산 및 사업서비스업","40 - 44세",1925,1507
"읍부","금융,보험,부동산 및 사업서비스업","45 - 49세",1833,1382
"읍부","금융,보험,부동산 및 사업서비스업","50 - 54세",1291,1118
"읍부","금융,보험,부동산 및 사업서비스업","55 - 59세",1100,1014
"읍부","금융,보험,부동산 및 사업서비스업","60 - 64세",560,534
"읍부","금융,보험,부동산 및 사업서비스업","65세이상",590,576
"읍부","금융,보험,부동산 및 사업서비스업","미상",,-
"읍부","금융,보험,부동산 및 사업서비스업","14세",25,24
"읍부","사회 및 개인서비스업","계",185872,142015
"읍부","사회 및 개인서비스업","15 - 19세",11688,4588
"읍부","사회 및 개인서비스업","20 - 24세",27554,10807
"읍부","사회 및 개인서비스업","25 - 29세",31289,24066
"읍부","사회 및 개인서비스업","30 - 34세",30575,26810
"읍부","사회 및 개인서비스업","35 - 39세",24690,22106
"읍부","사회 및 개인서비스업","40 - 44세",22263,20275
"읍부","사회 및 개인서비스업","45 - 49세",18300,16607
"읍부","사회 및 개인서비스업","50 - 54세",10480,9533
"읍부","사회 및 개인서비스업","55 - 59세",5509,4726
"읍부","사회 및 개인서비스업","60 - 64세",2008,1531
"읍부","사회 및 개인서비스업","65세이상",1154,849
"읍부","사회 및 개인서비스업","미상",,-
"읍부","사회 및 개인서비스업","14세",362,117
"읍부","분류불능산업","계",177,148
"읍부","분류불능산업","15 - 19세",,-
"읍부","분류불능산업","20 - 24세",,-
"읍부","분류불능산업","25 - 29세",,-
"읍부","분류불능산업","30 - 34세",177,148
"읍부","분류불능산업","35 - 39세",,-
"읍부","분류불능산업","40 - 44세",,-
"읍부","분류불능산업","45 - 49세",,-
"읍부","분류불능산업","50 - 54세",,-
"읍부","분류불능산업","55 - 59세",,-
"읍부","분류불능산업","60 - 64세",,-
"읍부","분류불능산업","65세이상",,-
"읍부","분류불능산업","미상",,-
"읍부","분류불능산업","14세",,-
"면부","계","계",4760844,2658501
"면부","계","15 - 19세",317439,170201
"면부","계","20 - 24세",535142,303506
"면부","계","25 - 29세",457257,287858
"면부","계","30 - 34세",438476,262791
"면부","계","35 - 39세",490588,264962
"면부","계","40 - 44세",598445,321661
"면부","계","45 - 49세",580215,301895
"면부","계","50 - 54세",451398,229953
"면부","계","55 - 59세",389010,211494
"면부","계","60 - 64세",257110,152800
"면부","계","65세이상",233203,145613
"면부","계","미상",,-
"면부","계","14세",12561,5767
"면부","농업,수렵업,임업 및 어업","계",3886141,2084396
"면부","농업,수렵업,임업 및 어업","15 - 19세",220752,137046
"면부","농업,수렵업,임업 및 어업","20 - 24세",389756,235821
"면부","농업,수렵업,임업 및 어업","25 - 29세",322582,182147
"면부","농업,수렵업,임업 및 어업","30 - 34세",318459,167487
"면부","농업,수렵업,임업 및 어업","35 - 39세",387876,188116
"면부","농업,수렵업,임업 및 어업","40 - 44세",502066,251023
"면부","농업,수렵업,임업 및 어업","45 - 49세",505613,247766
"면부","농업,수렵업,임업 및 어업","50 - 54세",404807,197804
"면부","농업,수렵업,임업 및 어업","55 - 59세",358551,190119
"면부","농업,수렵업,임업 및 어업","60 - 64세",243311,143347
"면부","농업,수렵업,임업 및 어업","65세이상",222782,138820
"면부","농업,수렵업,임업 및 어업","미상",,-
"면부","농업,수렵업,임업 및 어업","14세",9586,4900
"면부","광업","계",34261,32199
"면부","광업","15 - 19세",1465,1279
"면부","광업","20 - 24세",3194,2970
"면부","광업","25 - 29세",5390,5297
"면부","광업","30 - 34세",5002,4814
"면부","광업","35 - 39세",5871,5471
"면부","광업","40 - 44세",6085,5652
"면부","광업","45 - 49세",4252,3947
"면부","광업","50 - 54세",1775,1643
"면부","광업","55 - 59세",701,636
"면부","광업","60 - 64세",395,385
"면부","광업","65세이상",112,94
"면부","광업","미상",,-
"면부","광업","14세",19,11
"면부","제조업","계",284024,165126
"면부","제조업","15 - 19세",66680,18313
"면부","제조업","20 - 24세",62902,27174
"면부","제조업","25 - 29세",41772,35372
"면부","제조업","30 - 34세",32846,27459
"면부","제조업","35 - 39세",24726,18729
"면부","제조업","40 - 44세",20925,14906
"면부","제조업","45 - 49세",14598,10067
"면부","제조업","50 - 54세",7963,5621
"면부","제조업","55 - 59세",5448,4106
"면부","제조업","60 - 64세",2456,1869
"면부","제조업","65세이상",1609,1111
"면부","제조업","미상",,-
"면부","제조업","14세",2099,399
"면부","전기,가스및수도사업","계",5941,5555
"면부","전기,가스및수도사업","15 - 19세",195,127
"면부","전기,가스및수도사업","20 - 24세",856,685
"면부","전기,가스및수도사업","25 - 29세",1299,1254
"면부","전기,가스및수도사업","30 - 34세",1152,1135
"면부","전기,가스및수도사업","35 - 39세",900,871
"면부","전기,가스및수도사업","40 - 44세",794,758
"면부","전기,가스및수도사업","45 - 49세",484,464
"면부","전기,가스및수도사업","50 - 54세",198,198
"면부","전기,가스및수도사업","55 - 59세",35,35
"면부","전기,가스및수도사업","60 - 64세",27,27
"면부","전기,가스및수도사업","65세이상",1,1
"면부","전기,가스및수도사업","미상",,-
"면부","전기,가스및수도사업","14세",,-
"면부","건설업","계",68933,63276
"면부","건설업","15 - 19세",3554,3102
"면부","건설업","20 - 24세",8232,7509
"면부","건설업","25 - 29세",11128,10725
"면부","건설업","30 - 34세",10462,9929
"면부","건설업","35 - 39세",9506,8780
"면부","건설업","40 - 44세",9375,8347
"면부","건설업","45 - 49세",7103,6338
"면부","건설업","50 - 54세",4598,4081
"면부","건설업","55 - 59세",3016,2719
"면부","건설업","60 - 64세",1295,1200
"면부","건설업","65세이상",606,502
"면부","건설업","미상",,-
"면부","건설업","14세",58,44
"면부","도소매 및 음식,숙박업","계",210144,93860
"면부","도소매 및 음식,숙박업","15 - 19세",8149,3132
